Datetime,"('Adj Close', 'AAL')","('Adj Close', 'AAPL')","('Adj Close', 'AMD')","('Adj Close', 'AMZN')","('Adj Close', 'BA')","('Adj Close', 'BABA')","('Adj Close', 'BAC')","('Adj Close', 'BRK-B')","('Adj Close', 'DDOG')","('Adj Close', 'FB')","('Adj Close', 'GILD')","('Adj Close', 'HON')","('Adj Close', 'MRNA')","('Adj Close', 'MSFT')","('Adj Close', 'NIO')","('Adj Close', 'NKLA')","('Adj Close', 'PFE')","('Adj Close', 'TSLA')","('Adj Close', 'WFC')","('Adj Close', 'ZM')","('Close', 'AAL')","('Close', 'AAPL')","('Close', 'AMD')","('Close', 'AMZN')","('Close', 'BA')","('Close', 'BABA')","('Close', 'BAC')","('Close', 'BRK-B')","('Close', 'DDOG')","('Close', 'FB')","('Close', 'GILD')","('Close', 'HON')","('Close', 'MRNA')","('Close', 'MSFT')","('Close', 'NIO')","('Close', 'NKLA')","('Close', 'PFE')","('Close', 'TSLA')","('Close', 'WFC')","('Close', 'ZM')","('High', 'AAL')","('High', 'AAPL')","('High', 'AMD')","('High', 'AMZN')","('High', 'BA')","('High', 'BABA')","('High', 'BAC')","('High', 'BRK-B')","('High', 'DDOG')","('High', 'FB')","('High', 'GILD')","('High', 'HON')","('High', 'MRNA')","('High', 'MSFT')","('High', 'NIO')","('High', 'NKLA')","('High', 'PFE')","('High', 'TSLA')","('High', 'WFC')","('High', 'ZM')","('Low', 'AAL')","('Low', 'AAPL')","('Low', 'AMD')","('Low', 'AMZN')","('Low', 'BA')","('Low', 'BABA')","('Low', 'BAC')","('Low', 'BRK-B')","('Low', 'DDOG')","('Low', 'FB')","('Low', 'GILD')","('Low', 'HON')","('Low', 'MRNA')","('Low', 'MSFT')","('Low', 'NIO')","('Low', 'NKLA')","('Low', 'PFE')","('Low', 'TSLA')","('Low', 'WFC')","('Low', 'ZM')","('Open', 'AAL')","('Open', 'AAPL')","('Open', 'AMD')","('Open', 'AMZN')","('Open', 'BA')","('Open', 'BABA')","('Open', 'BAC')","('Open', 'BRK-B')","('Open', 'DDOG')","('Open', 'FB')","('Open', 'GILD')","('Open', 'HON')","('Open', 'MRNA')","('Open', 'MSFT')","('Open', 'NIO')","('Open', 'NKLA')","('Open', 'PFE')","('Open', 'TSLA')","('Open', 'WFC')","('Open', 'ZM')","('Volume', 'AAL')","('Volume', 'AAPL')","('Volume', 'AMD')","('Volume', 'AMZN')","('Volume', 'BA')","('Volume', 'BABA')","('Volume', 'BAC')","('Volume', 'BRK-B')","('Volume', 'DDOG')","('Volume', 'FB')","('Volume', 'GILD')","('Volume', 'HON')","('Volume', 'MRNA')","('Volume', 'MSFT')","('Volume', 'NIO')","('Volume', 'NKLA')","('Volume', 'PFE')","('Volume', 'TSLA')","('Volume', 'WFC')","('Volume', 'ZM')"
2020-12-17 11:25:00-05:00,16.8435,128.675,96.97,3237.4099,225.29,261.6,28.7271,222.58,107.85,277.105,58.845,211.4769,142.6978,218.48,44.715,17.15,37.6607,642.007,29.71,404.265,16.8435,128.675,96.97,3237.4099,225.29,261.6,28.7271,222.58,107.85,277.105,58.845,211.4769,142.6978,218.48,44.715,17.15,37.6607,642.007,29.71,404.265,16.865,128.81,96.97,3238.1499,225.4862,261.66,28.73,222.85,107.96,277.25,58.915,211.575,143.169,218.57,44.78,17.165,37.7,642.75,29.725,404.795,16.8201,128.62,96.78,3234.5601,225.0,261.33,28.71,222.545,107.62,276.54,58.83,211.2,142.1576,218.39,44.49,17.1149,37.65,638.01,29.68,404.0,16.835,128.7916,96.8069,3235.9199,225.02,261.57,28.715,222.69,107.75,276.7305,58.8965,211.25,142.7023,218.47,44.555,17.1259,37.7,639.05,29.705,404.5,564579,618575,278330,18928,108760,115635,196125,39577,33055,171704,61462,21874,211755,208842,1331714,71541,324736,900141,372095,41952
2020-12-17 11:30:00-05:00,16.82,128.5703,97.1783,3236.0,225.34,261.0,28.725,222.52,107.63,276.9,58.875,211.16,141.51,218.36,44.6516,17.1876,37.7,640.836,29.71,403.8508,16.82,128.5703,97.1783,3236.0,225.34,261.0,28.725,222.52,107.63,276.9,58.875,211.16,141.51,218.36,44.6516,17.1876,37.7,640.836,29.71,403.8508,16.85,128.71,97.2,3238.175,225.52,261.7243,28.73,222.755,107.91,277.19,58.875,211.445,142.74,218.53,44.7698,17.194,37.7,642.12,29.71,404.815,16.7803,128.49,96.9,3235.05,224.7406,260.95,28.6801,222.39,107.52,276.5194,58.81,211.13,141.5,218.17,44.62,17.1308,37.63,640.25,29.665,403.493,16.845,128.68,96.97,3237.8899,225.24,261.59,28.725,222.57,107.9099,277.12,58.85,211.445,142.6815,218.48,44.72,17.16,37.67,641.9741,29.71,404.175,603438,876404,456977,18252,208172,147415,192619,62465,25718,93532,95213,18040,209904,219150,1130412,65963,396327,620380,255001,33189
2020-12-17 11:35:00-05:00,16.795,128.5252,96.9962,3234.51,225.14,260.87,28.7,222.52,107.18,276.31,58.895,211.55,141.57,218.2278,44.5254,17.19,37.765,638.807,29.6547,403.61,16.795,128.5252,96.9962,3234.51,225.14,260.87,28.7,222.52,107.18,276.31,58.895,211.55,141.57,218.2278,44.5254,17.19,37.765,638.807,29.6547,403.61,16.84,128.615,97.31,3236.9609,225.35,261.33,28.73,222.59,107.64,276.91,58.915,211.55,142.1599,218.37,44.7,17.21,37.8189,641.22,29.72,404.0,16.77,128.46,96.98,3231.145,225.02,260.83,28.7,222.46,107.18,276.27,58.875,211.13,141.36,218.08,44.46,17.16,37.7,638.8,29.62,403.0165,16.815,128.57,97.18,3235.79,225.3461,261.025,28.7201,222.54,107.63,276.91,58.875,211.2,141.5899,218.37,44.655,17.18,37.7,640.8116,29.705,403.8,526555,669121,525980,24913,78047,139148,121362,33895,28997,84025,70589,12011,212783,283044,992793,99912,494162,461012,248451,22414
2020-12-17 11:40:00-05:00,16.7912,128.46,96.961,3231.8101,224.9,260.9915,28.705,222.88,107.44,276.4322,58.9589,211.5,142.06,218.125,44.475,17.13,37.825,639.185,29.62,402.915,16.7912,128.46,96.961,3231.8101,224.9,260.9915,28.705,222.88,107.44,276.4322,58.9589,211.5,142.06,218.125,44.475,17.13,37.825,639.185,29.62,402.915,16.82,128.63,97.005,3235.24,225.1998,261.17,28.72,222.88,107.44,276.74,58.96,211.56,142.15,218.25,44.55,17.19,37.84,640.65,29.66,403.63,16.78,128.45,96.815,3231.27,224.68,260.81,28.69,222.48,107.17,276.2773,58.89,211.445,141.39,218.05,44.33,17.13,37.74,638.7,29.61,402.5,16.79,128.539,97.0,3234.51,225.1017,260.8732,28.7,222.5,107.17,276.3699,58.895,211.53,141.6,218.22,44.53,17.18,37.765,638.81,29.65,403.63,338407,602220,402686,16316,139680,130331,138966,60975,16768,73968,58999,11537,185377,176798,993946,75053,350151,400578,354426,25632
2020-12-17 11:45:00-05:00,16.75,128.4705,96.7633,3226.54,224.9237,260.7277,28.725,223.1,107.145,276.18,59.0332,211.47,141.42,218.14,44.3235,17.11,37.8234,637.9238,29.665,402.354,16.75,128.4705,96.7633,3226.54,224.9237,260.7277,28.725,223.1,107.145,276.18,59.0332,211.47,141.42,218.14,44.3235,17.11,37.8234,637.9238,29.665,402.354,16.798,128.68,96.98,3232.77,225.1833,261.16,28.73,223.21,107.49,276.45,59.04,211.525,142.26,218.336,44.49,17.1478,37.83,639.44,29.665,403.27,16.73,128.43,96.75,3225.8799,224.8,260.62,28.7,222.81,107.145,276.0203,58.95,211.39,141.4001,217.92,44.32,17.0836,37.75,637.17,29.62,402.2,16.79,128.4665,96.96,3232.0366,224.91,261.01,28.71,222.84,107.3501,276.4,58.95,211.48,142.05,218.11,44.475,17.13,37.823,639.1184,29.6277,403.08,547911,894977,257886,37634,101085,146175,103328,57118,49144,317493,87683,12900,179228,373565,750393,35357,351385,500937,509530,27347
2020-12-17 11:50:00-05:00,16.7255,128.29,96.46,3226.7627,224.38,260.52,28.72,222.9,106.81,276.29,59.045,211.23,140.6908,218.12,44.365,17.11,37.745,638.38,29.645,402.105,16.7255,128.29,96.46,3226.7627,224.38,260.52,28.72,222.9,106.81,276.29,59.045,211.23,140.6908,218.12,44.365,17.11,37.745,638.38,29.645,402.105,16.7582,128.49,96.78,3227.6299,224.95,260.935,28.745,223.125,107.205,276.52,59.08,211.5199,141.4615,218.14,44.43,17.135,37.85,638.9652,29.67,402.83,16.7,128.13,96.4,3221.0,224.38,260.2,28.69,222.8,106.74,275.9062,59.0075,211.23,140.65,217.93,44.29,17.07,37.7423,637.5,29.6,401.91,16.75,128.48,96.7767,3226.665,224.8742,260.715,28.725,223.1,107.17,276.14,59.035,211.5,141.4384,218.14,44.3254,17.1,37.822,637.935,29.665,402.36,672048,1118224,541217,55731,159850,153107,277375,41153,37247,179703,75071,9180,340237,193338,768022,45546,377232,324118,251903,81710
2020-12-17 11:55:00-05:00,16.7509,128.39,96.667,3232.865,224.87,261.1,28.7501,223.09,106.7,277.3,59.09,211.445,140.92,218.635,44.53,17.13,37.81,642.9,29.665,402.4899,16.7509,128.39,96.667,3232.865,224.87,261.1,28.7501,223.09,106.7,277.3,59.09,211.445,140.92,218.635,44.53,17.13,37.81,642.9,29.665,402.4899,16.765,128.39,96.73,3233.1299,224.94,261.15,28.76,223.19,106.8107,277.33,59.095,211.445,141.46,218.66,44.56,17.16,37.81,643.2999,29.68,402.68,16.72,128.045,96.4,3225.2351,224.36,260.4,28.71,222.89,106.11,276.25,59.005,211.19,140.51,218.1,44.3007,17.1092,37.71,638.03,29.63,401.9,16.72,128.2848,96.46,3226.3401,224.4065,260.488,28.715,222.89,106.81,276.31,59.04,211.245,140.755,218.115,44.365,17.1092,37.7454,638.385,29.645,402.19,392660,1081870,353715,27085,122931,132258,302302,39888,66422,129496,55548,10529,205620,330771,783339,50964,395684,865071,245275,53756
2020-12-17 12:00:00-05:00,16.72,128.5077,96.8999,3235.1399,224.7825,260.975,28.725,222.96,107.0039,277.38,59.045,211.54,141.335,218.655,44.585,17.112,37.785,643.26,29.635,403.11,16.72,128.5077,96.8999,3235.1399,224.7825,260.975,28.725,222.96,107.0039,277.38,59.045,211.54,141.335,218.655,44.585,17.112,37.785,643.26,29.635,403.11,16.76,128.56,96.91,3236.0901,224.98,261.2,28.77,223.2525,107.1,277.44,59.09,211.6,141.39,218.789,44.61,17.1778,37.815,643.88,29.68,403.2,16.72,128.39,96.67,3233.04,224.53,260.72,28.715,222.95,106.69,277.19,59.04,211.36,140.68,218.5111,44.46,17.09,37.74,641.58,29.61,402.31,16.75,128.4,96.68,3234.25,224.896,261.12,28.76,223.095,106.69,277.28,59.09,211.49,140.92,218.65,44.53,17.15,37.808,642.81,29.665,402.31,327118,874216,273439,32257,106124,88006,227870,68596,26757,117680,69621,12515,170674,254510,601701,63232,302745,647700,207724,30101
2020-12-17 12:05:00-05:00,16.7398,128.495,96.8077,3234.9751,224.6551,260.976,28.75,222.98,106.805,277.07,59.04,211.265,141.4,218.5484,44.675,17.03,37.785,644.8468,29.62,401.66,16.7398,128.495,96.8077,3234.9751,224.6551,260.976,28.75,222.98,106.805,277.07,59.04,211.265,141.4,218.5484,44.675,17.03,37.785,644.8468,29.62,401.66,16.7398,128.57,96.97,3238.405,224.775,261.0,28.76,223.11,107.02,277.47,59.06,211.515,141.625,218.6711,44.6775,17.1234,37.86,644.9,29.65,403.42,16.7,128.47,96.66,3233.6699,224.35,260.78,28.7,222.89,106.595,277.07,59.0,211.23,141.11,218.43,44.46,16.98,37.75,643.2201,29.6,401.0928,16.725,128.51,96.9,3235.52,224.775,261.0,28.72,222.96,106.9708,277.41,59.04,211.515,141.3262,218.66,44.5816,17.1186,37.79,643.3499,29.625,403.26,337337,602593,405798,20965,131635,115101,241726,36393,18419,48831,49867,8050,192626,192325,803760,130574,611124,594968,282586,52699
2020-12-17 12:10:00-05:00,16.73,128.38,96.63,3235.8975,224.16,260.87,28.75,222.91,106.98,277.0241,59.0319,211.05,141.5846,218.38,44.7,16.995,37.9,644.06,29.62,400.735,16.73,128.38,96.63,3235.8975,224.16,260.87,28.75,222.91,106.98,277.0241,59.0319,211.05,141.5846,218.38,44.7,16.995,37.9,644.06,29.62,400.735,16.75,128.51,96.83,3236.29,224.72,261.04,28.76,223.08,107.005,277.105,59.07,211.34,141.7,218.5576,44.73,17.07,37.92,645.0,29.64,401.62,16.73,128.31,96.6,3233.3899,224.0649,260.75,28.7401,222.89,106.69,276.675,59.03,210.995,141.0816,218.28,44.65,16.99,37.785,644.06,29.61,400.43,16.7366,128.4945,96.8099,3234.6301,224.675,260.95,28.755,222.97,106.805,277.06,59.04,211.3,141.4,218.5501,44.68,17.0282,37.79,644.9,29.62,401.62,268869,636837,514259,14596,140387,119533,211243,46309,32226,110571,59375,14938,167699,277355,853117,136384,554039,689208,223650,49368
2020-12-17 12:15:00-05:00,16.7162,128.307,96.605,3233.8564,224.0242,261.45,28.74,222.78,107.49,277.06,59.0,210.84,141.74,218.5,44.67,17.0783,37.9101,644.82,29.635,401.1,16.7162,128.307,96.605,3233.8564,224.0242,261.45,28.74,222.78,107.49,277.06,59.0,210.84,141.74,218.5,44.67,17.0783,37.9101,644.82,29.635,401.1,16.7399,128.394,96.67,3235.1001,224.1704,261.55,28.755,222.89,107.49,277.15,59.05,211.07,141.91,218.54,44.735,17.1,37.95,645.0,29.64,401.2,16.7,128.21,96.52,3232.98,223.88,260.7797,28.73,222.77,106.86,276.59,58.98,210.78,141.29,218.29,44.62,16.995,37.9,642.26,29.6,399.56,16.7379,128.3739,96.62,3235.1001,224.12,260.855,28.755,222.88,106.95,277.0533,59.0333,211.0,141.555,218.3761,44.69,17.0,37.908,644.02,29.625,400.63,495295,603783,270040,15955,244788,74803,235576,32528,44416,64189,45047,16639,164576,168508,754937,77348,499646,702926,369555,71076
2020-12-17 12:20:00-05:00,16.715,128.44,96.68,3235.3701,224.13,261.315,28.765,222.88,107.58,276.57,59.01,210.79,142.1798,218.44,44.65,17.06,37.89,645.6,29.695,400.625,16.715,128.44,96.68,3235.3701,224.13,261.315,28.765,222.88,107.58,276.57,59.01,210.79,142.1798,218.44,44.65,17.06,37.89,645.6,29.695,400.625,16.72,128.48,96.68,3235.8501,224.36,261.4276,28.77,222.91,107.6825,277.07,59.04,210.875,142.19,218.53,44.68,17.09,37.92,646.12,29.7,401.5665,16.7,128.27,96.542,3233.6299,223.97,261.1797,28.74,222.73,107.45,276.52,58.997,210.71,141.6,218.405,44.483,17.05,37.87,644.106,29.63,400.375,16.7181,128.305,96.6018,3233.7,224.034,261.4276,28.74,222.76,107.475,277.03,59.005,210.835,141.7943,218.495,44.6746,17.09,37.92,644.8201,29.635,401.2624,462272,658548,214447,13464,122154,61279,206512,41695,28839,50764,46139,14977,178917,121773,650253,51908,302970,917464,437480,28281
2020-12-17 12:25:00-05:00,16.705,128.4136,96.8509,3239.0601,223.685,261.7,28.77,222.8386,107.9,276.93,59.015,210.635,142.87,218.63,44.54,17.082,37.93,645.46,29.66,401.59,16.705,128.4136,96.8509,3239.0601,223.685,261.7,28.77,222.8386,107.9,276.93,59.015,210.635,142.87,218.63,44.54,17.082,37.93,645.46,29.66,401.59,16.73,128.49,96.93,3239.46,224.1697,261.74,28.78,222.94,107.9,277.18,59.035,210.84,143.24,218.77,44.68,17.09,37.94,646.55,29.71,401.75,16.7,128.39,96.6801,3236.4299,223.62,261.33,28.76,222.82,107.38,276.35,59.0019,210.635,141.8567,218.42,44.48,17.0447,37.85,643.18,29.66,400.39,16.7131,128.45,96.6822,3236.4299,224.12,261.365,28.77,222.86,107.58,276.58,59.005,210.71,142.13,218.47,44.66,17.06,37.885,645.47,29.7,400.65,409449,489357,348037,17203,149020,85243,267520,112838,31300,108714,50178,10495,379017,177129,543582,34245,421360,799960,223275,27605
2020-12-17 12:30:00-05:00,16.7,128.24,96.715,3238.8999,223.74,261.865,28.8,222.89,107.695,276.75,59.02,210.87,142.4,218.67,44.5135,17.0799,37.92,646.1466,29.665,401.15,16.7,128.24,96.715,3238.8999,223.74,261.865,28.8,222.89,107.695,276.75,59.02,210.87,142.4,218.67,44.5135,17.0799,37.92,646.1466,29.665,401.15,16.72,128.44,96.9,3239.77,223.9,262.04,28.8,222.94,107.83,277.1,59.0499,210.88,143.28,218.67,44.59,17.1,37.96,646.32,29.67,401.385,16.7,128.23,96.7101,3236.1101,223.55,261.6783,28.77,222.83,107.6,276.7,59.015,210.5637,142.2233,218.455,44.46,17.0601,37.89,645.1,29.63,400.95,16.71,128.41,96.851,3239.02,223.72,261.7,28.78,222.845,107.83,276.955,59.015,210.61,142.87,218.62,44.54,17.0835,37.93,645.4185,29.6676,401.3224,303763,538002,211871,21316,143867,101339,348901,59142,27147,46812,41009,11741,308446,233223,485307,34496,710716,460858,169904,20760
2020-12-17 12:35:00-05:00,16.705,128.28,96.67,3239.479,223.67,262.0,28.84,222.95,107.825,276.71,58.93,210.84,141.8696,218.5025,44.69,17.135,37.8879,646.58,29.66,401.4499,16.705,128.28,96.67,3239.479,223.67,262.0,28.84,222.95,107.825,276.71,58.93,210.84,141.8696,218.5025,44.69,17.135,37.8879,646.58,29.66,401.4499,16.73,128.31,96.74,3239.479,223.85,262.07,28.85,223.0,107.86,276.88,59.02,210.895,142.56,218.68,44.7,17.135,37.93,646.99,29.67,401.72,16.7,128.1435,96.6,3236.99,223.6,261.809,28.79,222.85,107.69,276.52,58.92,210.7,141.8,218.45,44.48,17.07,37.88,645.07,29.645,400.7101,16.705,128.244,96.72,3238.3401,223.72,261.865,28.8,222.8851,107.74,276.8,59.01,210.87,142.515,218.66,44.515,17.075,37.915,646.13,29.665,401.06,337603,1095349,240906,15307,98930,133287,712068,32658,45399,56853,67488,11110,161341,170769,812623,53683,274478,606927,179911,27458
2020-12-17 12:40:00-05:00,16.715,128.4235,96.98,3242.49,223.78,261.96,28.85,222.92,107.71,276.795,58.905,210.9,142.338,218.78,44.795,17.08,37.82,645.8301,29.68,402.2374,16.715,128.4235,96.98,3242.49,223.78,261.96,28.85,222.92,107.71,276.795,58.905,210.9,142.338,218.78,44.795,17.08,37.82,645.8301,29.68,402.2374,16.73,128.46,96.995,3243.0,224.1,262.05,28.87,223.1,107.87,277.11,58.9472,210.955,142.3895,218.91,44.8,17.15,37.8879,646.7,29.71,402.58,16.7024,128.21,96.66,3239.2871,223.66,261.88,28.84,222.9,107.64,276.69,58.89,210.83,141.6102,218.5,44.65,17.07,37.81,644.3217,29.66,401.34,16.705,128.28,96.68,3239.8501,223.6847,262.0,28.84,222.95,107.83,276.73,58.94,210.83,141.9,218.51,44.69,17.135,37.885,646.5567,29.66,401.43,244337,1200224,331525,27326,170171,142497,609798,39768,41651,296813,39124,6928,157709,158322,894150,45603,259639,478380,493651,29406
2020-12-17 12:45:00-05:00,16.726,128.4185,97.0601,3240.645,224.08,261.89,28.83,223.07,107.85,277.13,58.845,211.01,143.0868,218.88,44.8554,17.07,37.795,647.82,29.605,402.96,16.726,128.4185,97.0601,3240.645,224.08,261.89,28.83,223.07,107.85,277.13,58.845,211.01,143.0868,218.88,44.8554,17.07,37.795,647.82,29.605,402.96,16.75,128.5,97.09,3243.0,224.2892,262.07,28.86,223.13,107.875,277.33,58.905,211.03,143.1,218.9,44.89,17.09,37.84,648.0,29.6766,403.19,16.7,128.38,96.98,3238.4299,223.758,261.42,28.83,222.92,107.6935,276.795,58.835,210.84,142.35,218.77,44.7514,17.055,37.78,645.92,29.6,401.88,16.715,128.43,96.99,3243.0,223.811,261.9472,28.85,222.93,107.75,276.795,58.905,210.84,142.4,218.79,44.8,17.07,37.8126,645.92,29.67,402.36,455284,828006,332738,83447,173203,88594,266760,46737,26325,65557,59301,9255,222553,162507,1111168,51586,333563,820434,452811,27002
2020-12-17 12:50:00-05:00,16.725,128.455,97.086,3238.5481,223.9756,261.85,28.81,223.33,107.73,277.0392,58.865,211.07,143.6299,218.9,44.77,17.0304,37.895,648.7338,29.5967,402.87,16.725,128.455,97.086,3238.5481,223.9756,261.85,28.81,223.33,107.73,277.0392,58.865,211.07,143.6299,218.9,44.77,17.0304,37.895,648.7338,29.5967,402.87,16.74,128.49,97.16,3240.24,224.326,261.9676,28.831,223.36,107.89,277.26,58.88,211.14,143.78,218.91,44.8851,17.08,37.91,648.8,29.61,403.5,16.7124,128.34,97.04,3237.3101,223.8,261.64,28.79,222.95,107.69,276.9,58.82,210.94,142.8901,218.77,44.7345,17.03,37.79,647.23,29.57,402.76,16.72,128.42,97.07,3239.97,224.07,261.88,28.83,223.08,107.8,277.095,58.84,210.98,143.0468,218.87,44.855,17.06,37.795,647.8409,29.605,403.02,220874,402596,322692,13886,231625,55881,326999,80425,35368,93532,60470,11993,264285,165367,698570,66963,333703,587130,230978,33103
2020-12-17 12:55:00-05:00,16.72,128.4714,97.092,3236.95,223.625,261.88,28.827,223.42,107.755,276.6101,58.895,211.025,142.9444,218.87,44.833,17.06,37.835,648.45,29.59,403.0722,16.72,128.4714,97.092,3236.95,223.625,261.88,28.827,223.42,107.755,276.6101,58.895,211.025,142.9444,218.87,44.833,17.06,37.835,648.45,29.59,403.0722,16.74,128.52,97.12,3238.77,224.05,262.01,28.84,223.475,107.81,277.11,58.92,211.15,143.77,218.95,44.87,17.07,37.9,649.0,29.62,403.25,16.71,128.41,97.04,3235.8999,223.6,261.7801,28.8,223.23,107.7,276.56,58.85,211.02,142.69,218.77,44.7,17.03,37.8201,647.6,29.58,402.76,16.725,128.46,97.0913,3238.77,224.004,261.8652,28.815,223.348,107.77,277.01,58.87,211.07,143.63,218.885,44.765,17.04,37.89,648.794,29.6,402.885,287885,482325,231759,19015,119894,66078,230856,55096,31849,107711,58736,11434,247866,139249,697856,53412,215985,515393,535626,21926
2020-12-17 13:00:00-05:00,16.71,128.48,97.09,3237.49,223.35,261.83,28.83,223.57,107.72,276.67,58.89,211.22,143.0551,219.09,44.82,17.05,37.91,647.69,29.6126,402.802,16.71,128.48,97.09,3237.49,223.35,261.83,28.83,223.57,107.72,276.67,58.89,211.22,143.0551,219.09,44.82,17.05,37.91,647.69,29.6126,402.802,16.73,128.51,97.15,3237.6001,223.62,261.95,28.84,223.609,107.81,276.87,58.92,211.3,143.16,219.12,44.9,17.09,37.93,648.9,29.63,403.6,16.7,128.4,97.0089,3236.6599,223.14,261.7101,28.81,223.41,107.6634,276.59,58.875,211.02,142.7001,218.88,44.8,17.04,37.83,647.673,29.5804,402.7,16.7259,128.48,97.1,3236.6699,223.6,261.9,28.83,223.44,107.71,276.6728,58.89,211.04,142.9095,218.88,44.8301,17.07,37.83,648.5473,29.595,403.19,281274,406779,224693,11092,306777,43676,223833,62080,21197,67852,105271,8278,152650,191017,599220,71525,324859,343865,375245,25552
2020-12-17 13:05:00-05:00,16.7352,128.6761,97.03,3239.8999,223.35,261.51,28.825,223.675,107.81,276.2499,58.8919,211.235,142.135,219.465,44.785,17.0546,37.97,646.615,29.61,402.565,16.7352,128.6761,97.03,3239.8999,223.35,261.51,28.825,223.675,107.81,276.2499,58.8919,211.235,142.135,219.465,44.785,17.0546,37.97,646.615,29.61,402.565,16.74,128.71,97.13,3242.3,223.61,261.86,28.84,223.72,107.87,276.798,58.92,211.25,143.06,219.4653,44.85,17.07,37.98,648.12,29.64,402.94,16.71,128.47,97.02,3236.9351,223.12,261.4253,28.82,223.54,107.66,276.21,58.88,211.1687,141.9,219.04,44.71,17.0186,37.91,646.0,29.605,402.0,16.71,128.4862,97.085,3237.6101,223.37,261.8195,28.825,223.55,107.73,276.655,58.8895,211.21,143.0007,219.1,44.8178,17.07,37.9121,647.7754,29.615,402.94,222079,777274,189938,21268,130591,59665,133771,60853,22611,95142,38759,9806,233786,268161,584704,36106,476307,481549,178568,24621
2020-12-17 13:10:00-05:00,16.7355,128.64,96.95,3241.3501,223.3,262.08,28.83,223.98,107.674,276.03,58.91,211.38,142.4,219.46,44.7301,17.06,38.0267,645.73,29.665,402.2585,16.7355,128.64,96.95,3241.3501,223.3,262.08,28.83,223.98,107.674,276.03,58.91,211.38,142.4,219.46,44.7301,17.06,38.0267,645.73,29.665,402.2585,16.77,128.695,97.0386,3242.0149,223.5499,262.15,28.835,224.1,107.9,276.3148,58.915,211.38,142.63,219.72,44.89,17.07,38.05,647.6,29.665,402.78,16.72,128.5348,96.93,3239.175,223.28,261.475,28.81,223.65,107.605,275.91,58.89,211.26,141.88,219.39,44.73,17.0351,37.97,645.46,29.61,402.12,16.7319,128.67,97.0301,3239.8999,223.3691,261.51,28.825,223.68,107.77,276.23,58.895,211.26,142.12,219.46,44.7884,17.05,37.9721,646.63,29.61,402.5,404064,583252,327433,12488,92317,90705,213109,90853,45902,124472,40290,9310,222907,320830,634913,34155,760375,342859,305816,23951
2020-12-17 13:15:00-05:00,16.735,128.5085,96.825,3237.3601,222.835,262.64,28.812,223.9244,107.77,275.67,58.9536,211.28,142.0326,219.28,44.6235,17.065,37.9929,645.01,29.63,402.71,16.735,128.5085,96.825,3237.3601,222.835,262.64,28.812,223.9244,107.77,275.67,58.9536,211.28,142.0326,219.28,44.6235,17.065,37.9929,645.01,29.63,402.71,16.745,128.645,96.955,3242.03,223.431,262.68,28.84,224.02,107.79,276.1,58.9786,211.4099,142.57,219.4612,44.76,17.0871,38.075,646.45,29.665,402.9999,16.72,128.43,96.76,3236.6531,222.6301,262.02,28.8026,223.89,107.57,275.56,58.91,211.26,141.97,219.2,44.61,17.0445,37.99,643.7,29.62,401.7,16.74,128.64,96.9515,3241.99,223.29,262.06,28.8299,223.97,107.68,276.03,58.92,211.375,142.364,219.4612,44.735,17.06,38.025,645.7072,29.66,402.14,264175,455087,322279,19959,275661,176326,317170,41501,45793,125783,62419,8706,114592,293572,706651,40310,537380,477067,707688,32639
2020-12-17 13:20:00-05:00,16.75,128.5301,96.885,3237.03,222.6,262.64,28.81,223.89,107.83,275.81,58.9599,211.34,142.0505,219.53,44.6315,17.04,37.985,647.0909,29.67,402.745,16.75,128.5301,96.885,3237.03,222.6,262.64,28.81,223.89,107.83,275.81,58.9599,211.34,142.0505,219.53,44.6315,17.04,37.985,647.0909,29.67,402.745,16.76,128.57,96.92,3239.4966,222.86,262.8,28.82,223.96,107.87,275.985,58.965,211.41,142.28,219.61,44.73,17.07,38.0,647.5,29.675,403.1818,16.73,128.5,96.8,3237.03,222.5,262.5,28.805,223.81,107.74,275.62,58.93,211.28,141.6092,219.27,44.58,17.03,37.9525,644.93,29.63,402.67,16.7399,128.505,96.836,3237.9299,222.86,262.64,28.8121,223.881,107.77,275.64,58.955,211.28,142.01,219.27,44.625,17.0678,38.0,645.0401,29.63,402.81,185619,392953,211461,40613,186404,139087,129902,75486,29167,93613,40231,9527,184235,152830,734891,55271,257484,473627,226835,20460
2020-12-17 13:25:00-05:00,16.78,128.505,96.86,3236.6899,222.65,262.67,28.835,224.16,107.87,275.53,58.92,211.41,142.345,219.27,44.6201,17.01,37.98,645.88,29.705,403.225,16.78,128.505,96.86,3236.6899,222.65,262.67,28.835,224.16,107.87,275.53,58.92,211.41,142.345,219.27,44.6201,17.01,37.98,645.88,29.705,403.225,16.79,128.6,96.96,3237.7288,222.83,262.71,28.84,224.16,107.9,275.86,58.96,211.45,142.42,219.56,44.7,17.06,38.0,647.5,29.71,403.34,16.74,128.49,96.82,3234.8799,222.57,262.44,28.8,223.88,107.79,275.4001,58.91,211.34,141.83,219.23,44.57,17.0,37.955,645.58,29.66,402.66,16.745,128.535,96.88,3236.6799,222.606,262.64,28.815,223.88,107.79,275.8205,58.955,211.355,142.062,219.51,44.63,17.035,37.9826,647.0694,29.665,402.775,355960,367206,207003,14577,144991,134331,157830,81309,20681,116581,55718,9000,112026,206735,565035,71716,224153,328655,218211,43852
